Publication.year	Organism	Context	MeSH.ID	MeSH.term	Phase	Tissue	Function	Source.cell.type.class	Source.cell.type	Target.cell.type.class	Target.cell.type	Clear.direction	Reciprocal.direction	Interaction.details	Method	Method.details	Reference	Information	Full.PDF	PMID	Title
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	11787861	Prevention of organochlorine-induced inhibition of gap junctional communication by chaetoglobosin K in astrocytes
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	11768200	Autocrine up-regulation of glucocorticoid receptors by interleukin-6 in human osteoblast-like cells
2001	human	liver	A03	Digestive System	NA	NA	NA	hepatocyte	hepatocyte	hepatocyte	hepatocyte	1	1	NA	experimental	in vitro	11683185	1	1	11683185	Regulation of cell morphology and cytochrome P450 expression in human hepatocytes by extracellular matrix and cell-cell interactions
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	11641219	Survival and glial fate acquisition of neural crest cells are regulated by an interplay between the transcription factor Sox10 and extrinsic combinatorial signaling
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	11496230	Genetics of allergen-induced asthma
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	11465535	Physiological roles for K+ channels and gap junctions in urogenital smooth muscle: implications for improved understanding of urogenital function
2001	human	atherogenesis	C14	Cardiovascular Diseases	NA	NA	prostacyclin synthesis	lymphocyte	lymphocyte	endothelial cell	endothelial cell	1	0	NA	experimental	in vitro	11129656	1	1	11380426	Endothelial cell prostacyclin synthesis induced by lymphocytes is independent of the membrane fatty acid composition of both cell types and of E-selectin
2001	human	atherogenesis	C14	Cardiovascular Diseases	NA	NA	prostacyclin synthesis	T cell	CD4+ lymphocyte	endothelial cell	endothelial cell	1	0	NA	experimental	co-incubation	11380426	1	1	11380426	Endothelial cell prostacyclin synthesis induced by lymphocytes is independent of the membrane fatty acid composition of both cell types and of E-selectin
2001	human	atherogenesis	C14	Cardiovascular Diseases	NA	NA	prostacyclin synthesis	T cell	CD8+ lymphocyte	endothelial cell	endothelial cell	1	0	NA	experimental	co-incubation	11380426	1	1	11380426	Endothelial cell prostacyclin synthesis induced by lymphocytes is independent of the membrane fatty acid composition of both cell types and of E-selectin
2001	human	angiogenesis	C23|G09	Pathological Conditions, Signs and Symptoms|Circulatory and Respiratory Physiological Phenomena	NA	heart	DNA synthesis and protection	fibroblast	cardiac fibroblast	endothelial cell	endothelial cell	1	0	inhibitory and stimulatory factors	experimental	in vitro	11336798	1	1	11336798	Release of pro- and anti-angiogenic factors by human cardiac fibroblasts: effects on DNA synthesis and protection under hypoxia in human endothelial cells
2001	human	angiogenesis	C23|G09	Pathological Conditions, Signs and Symptoms|Circulatory and Respiratory Physiological Phenomena	NA	heart	NA	fibroblast	cardiac fibroblast	endothelial cell	endothelial cell	1	0	NA	experimental	in vitro	9716738	1	1	11336798	Release of pro- and anti-angiogenic factors by human cardiac fibroblasts: effects on DNA synthesis and protection under hypoxia in human endothelial cells
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	11333207	Intercellular communication in preimplantation development: the role of gap junctions
2001	human	organ growth	N02	Health Care Facilities, Manpower, and Services	NA	NA	key determinant in the morphogenesis, proliferation, and cytodifferentiation of both endocrine and nonendocrine target organs 	stromal cell	stromal cell	epithelial cell	epithelial cell	1	1	NA	experimental	in vivo	9492020	1	1	11245428	Breast stroma plays a dominant regulatory role in breast epithelial growth and differentiation: implications for tumor development and progression
2001	human	breast cancer	C04|C17	Neoplasms|Skin and Connective Tissue Diseases	NA	NA	the maintenance of endothelial cell survival and growth	epithelial cell	preneoplastic human breast epithelial cell	endothelial cell	endothelial cell	1	0	soluble paracrine factors	experimental	in vitro	11245428	1	1	11245428	Breast stroma plays a dominant regulatory role in breast epithelial growth and differentiation: implications for tumor development and progression
2001	human	breast cancer	C04|C17	Neoplasms|Skin and Connective Tissue Diseases	NA	NA	suppress E-induced growth of preneoplastic human breast epithelial cell	epithelial cell	preneoplastic human breast epithelial cell	fibroblast	normal fibroblast	1	0	soluble paracrine factors	experimental	in vitro	11245428	1	1	11245428	Breast stroma plays a dominant regulatory role in breast epithelial growth and differentiation: implications for tumor development and progression
2001	human	breast cancer	C04|C17	Neoplasms|Skin and Connective Tissue Diseases	NA	NA	support E-induced growth of preneoplastic human breast epithelial cell	epithelial cell	preneoplastic human breast epithelial cell	fibroblast	tumor-derived fibroblast	1	0	soluble paracrine factors	experimental	in vitro	11245428	1	1	11245428	Breast stroma plays a dominant regulatory role in breast epithelial growth and differentiation: implications for tumor development and progression
2001	human	breast cancer	C04|C17	Neoplasms|Skin and Connective Tissue Diseases	NA	NA	the maintenance of endothelial cell survival and function	epithelial cell	preneoplastic human breast epithelial cell	endothelial cell	endothelial cell	1	0	NA	experimental	in vitro	10667599	1	1	11245428	Breast stroma plays a dominant regulatory role in breast epithelial growth and differentiation: implications for tumor development and progression
2001	human	implantation 	E07	Equipment and Supplies	NA	NA	prepare for implantation 	embryo	embryo	stromal cell	endometrial stromal cell	1	0	interleukin-1 	experimental	in vitro	11238529	1	1	11238529	Interleukin-1beta regulates urokinase plasminogen activator (u-PA)
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	11145206	Viral induced demyelination
2001	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	11121235	A human breast epithelial cell type with stem cell characteristics as target cells for carcinogenesis
2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	11229597	Isolation, immortalization, and initial characterization of uterine cell lines: an in vitro model system for the porcine uterus
2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	11144406	Response of periodontal ligament fibroblasts and gingival fibroblasts to pulsating fluid flow: nitric oxide and prostaglandin E2 release and expression of tissue non-specific alkaline phosphatase activity
2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	10952915	Rapid androgen actions on calcium signaling in rat sertoli cells and two human prostatic cell lines: similar biphasic responses between 1 picomolar and 100 nanomolar concentrations
2000	human	bone microenvironment	A02|A10	Musculoskeletal System|Tissues	NA	NA	induce an inhibited proliferation of human osteoblastic cells and contribute to the age-related reduction of bone formation and bone loss	adipocyte	mature adipocyte	bone cell	primary osteoblastic cell	1	0	soluble factors	experimental	in vitro	10773588	1	1	10773588	Influence of mature adipocytes on osteoblast proliferation in human primary cocultures
2000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	10699360	Gap junction intercellular communication and cytotoxicity in normal human cells after exposure to smoke condensates from cigarettes that burn or primarily heat tobacco
1999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	10615428	Neovascular expression of VE-cadherin in human atherosclerotic arteries and its relation to intimal inflammation
1999	human	myocardial ischemia鈥搑eperfusion injury	C14|C23	Cardiovascular Diseases|Pathological Conditions, Signs and Symptoms	NA	NA	lead to vascular damage	endothelial cell	endothelial cell	granulocyte	neutrophil	1	0	thromboxane A2, platelet derived growth factor, platelet factor 4, serotonin, adenosine, and IL-8	experimental	in vitro	2156895; 7744086	1	1	10615413	The role of neutrophils in myocardial ischemia-reperfusion injury
1999	human	myocardial ischemia鈥搑eperfusion injury	C14|C23	Cardiovascular Diseases|Pathological Conditions, Signs and Symptoms	NA	NA	lead to myocyte damage	myocyte	myocyte	granulocyte	neutrophil	1	0	chemotactic factors	experimental	in vitro	1314922; 2573438	1	1	10615413	The role of neutrophils in myocardial ischemia-reperfusion injury
1999	human	liver	A03	Digestive System	NA	NA	NA	hepatocyte	hepatocyte	endothelial cell	endothelial cell	0	NA	NA	experimental	 3-dimensionalcell culture	10548431	1	1	10548431	Induction of three-dimensional assembly of human liver cells by simulated microgravity
1999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	10460003	Cadherin and catenin expression in normal human bronchial epithelium and non-small cell lung cancer
1999	human	skin	A17	Integumentary System	NA	NA	NA	keratinocyte	keratinocyte	keratinocyte	keratinocyte	1	1	connexin 43	experimental	in situ	7518858	1	1	10403569	Cell-to-cell communication and expression of gap junctional proteins in human diabetic and nondiabetic skin fibroblasts: effects of basic fibroblast growth factor
1999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	10065948	Direct interaction between gingival fibroblasts and lymphoid cells induces inflammatory cytokine mRNA expression in gingival fibroblasts
1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	9876332	The cell adhesion molecule E-cadherin is widely expressed in human atherosclerotic lesions
1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	9694044	Metabolic and cellular characterization of immortalized human microglial cells under heat stress
1998	human	intestinal epithelium	A03|A10	Digestive System|Tissues	NA	NA	NA	epithelial cell	intestinal mucosal epithelial cell	T cell	T cell	1	0	E-cadherin and alpha E beta 7 integrin	experimental	in vitro	7969453	1	1	9628901	Cadherin-6 mediates the heterotypic interactions between the hemopoietic osteoclast cell lineage and stromal cells in a murine model of osteoclast differentiation
1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	9617570	Tumour necrosis factor alpha alters the expression of connexin43
1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	9535221	Lipoxin B4 regulates human monocyte/neutrophil adherence and motility: design of stable lipoxin B4 analogs with increased biologic activity
1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	9496677	Engineering a human bone marrow model: a case study on ex vivo erythropoiesis
1998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	9472694	Frequent reduction of gap junctional intercellular communication and connexin43 expression in human and mouse lung carcinoma cells
1998	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	macrophage	macrophage	smooth muscle cell	smooth muscle cell	1	0	soluble factors	experimental	in vitro	21781865	1	1	21781865	Macrophages influence gap junctional intercellular communication between smooth muscle cells in a co-culture model
1998	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	macrophage	murine macrophage	smooth muscle cell	smooth muscle cell	1	0	soluble factors	experimental	in vitro	21781865	1	1	21781865	Macrophages influence gap junctional intercellular communication between smooth muscle cells in a co-culture model
1998	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	macrophage	macrophage	smooth muscle cell	smooth muscle cell	1	0	lipoproteins, growth factors, cytokines , enzymes, and reactive oxygen species	experimental	co-culture	2683576	1	1	21781865	Macrophages influence gap junctional intercellular communication between smooth muscle cells in a co-culture model
1997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	9434160	Characterization and chromosomal localization of PTPRO
1997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	9409458	CD44 isoform expression in periodontal tissues: cell-type specific regulation of alternative splicing
1997	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	9358032	Bystander effects of different enzyme-prodrug systems for cancer gene therapy depend on different pathways for intercellular transfer of toxic metabolites
1997	human	inflammation	C23	Pathological Conditions, Signs and Symptoms	NA	NA	NA	endothelial cell	endothelial cell	leukocyte	leukocyte	1	0	cytokines	experimental	in vitro	9271306	1	1	9271306	Human endothelial cells synthesize ENA-78: relationship to IL-8 and to signaling of PMN adhesion
1997	human	colorectal adenocarcinoma	C04|C06	Neoplasms|Digestive System Diseases	NA	NA	NA	cancer cell	tumor cell	fibroblast	fibroblast	1	0	PDGF-AB/BB	experimental	in vitro, in situ	9250160	1	1	9250160	Tumor cell and connective tissue cell interactions in human colorectal adenocarcinoma. Transfer of platelet-derived growth factor-AB/BB to stromal cells
1997	human	inflammation	C23	Pathological Conditions, Signs and Symptoms	NA	NA	NA	endothelial cell	endothelial cell	endothelial cell	endothelial cell	1	1	proinflammatory mediators	experimental	in vitro	9153270	1	1	9153270	Differential regulation of gap junctions by proinflammatory mediators in vitro
1997	human	inflammation	C23	Pathological Conditions, Signs and Symptoms	NA	NA	NA	smooth muscle cell	smooth muscle cell	smooth muscle cell	smooth muscle cell	1	1	proinflammatory mediators	experimental	in vitro	9153270	1	1	9153270	Differential regulation of gap junctions by proinflammatory mediators in vitro
1997	human	inflammation	C23	Pathological Conditions, Signs and Symptoms	NA	NA	NA	smooth muscle cell	smooth muscle cell	endothelial cell	endothelial cell	1	0	proinflammatory mediators	experimental	in vitro	9153270	1	1	9153270	Differential regulation of gap junctions by proinflammatory mediators in vitro
1996	human	endothelium	A10	Tissues	NA	NA	NA	T cell	T lymphocyte	endothelial cell	endothelial cell	1	0	NA	not sure	NA	8909254	1	1	8909254	Expression of the beta 7 integrin by human endothelial cells
1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	8831287	The cellular Internet: on-line with connexins
1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	1	8781343	Inhibition of anaphylatoxin C3a- and C5a- but not nerve stimulation- or Noradrenaline-dependent increase in glucose output and reduction of flow in Kupffer cell-depleted perfused rat livers
1996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	8695757	Induction of cell-rich and lipid-rich plaques in a transfilter coculture system with human vascular cells
1996	human	placenta	A16	Embryonic Structures	NA	NA	placental development and function	trophoblast cell	fetal trophoblast	decidual cell	maternal decidual cell	1	0	growth factors	experimental	in situ	8675597	1	1	8675597	The expression of insulin-like growth factor (IGF) and IGF-binding protein (IGFBP) genes in the human placenta and membranes: evidence for IGF-IGFBP interactions at the feto-maternal interface
1995	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	immune reaction 	T cell	T lymphocyte	macrophage	macrophage	1	0	NA	experimental	in vitro	8581143	1	1	8581143	Morphological fate and sequelae of human atherosclerosis: evaluation of immune mechanisms in atherogenesis through immunohistological and ultrastructural analysis
1995	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	immune reaction 	macrophage	macrophage	T cell	T lymphocyte	1	0	NA	experimental	in vitro	4138694; 46908	1	1	8581143	Morphological fate and sequelae of human atherosclerosis: evaluation of immune mechanisms in atherogenesis through immunohistological and ultrastructural analysis
1995	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	smooth muscle cell	smooth muscle cell	macrophage	macrophage	1	0	NA	experimental	in vitro	8581143	1	1	8581143	Morphological fate and sequelae of human atherosclerosis: evaluation of immune mechanisms in atherogenesis through immunohistological and ultrastructural analysis
1995	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	smooth muscle cell	smooth muscle cell	T cell	T cell	1	0	NA	experimental	in vitro	8581143	1	1	8581143	Morphological fate and sequelae of human atherosclerosis: evaluation of immune mechanisms in atherogenesis through immunohistological and ultrastructural analysis
1995	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	T cell	T lymphocyte	T cell	T lymphocyte	1	1	NA	experimental	in vitro	8581143	1	1	8581143	Morphological fate and sequelae of human atherosclerosis: evaluation of immune mechanisms in atherogenesis through immunohistological and ultrastructural analysis
1995	human	atherosclerosis	C14	Cardiovascular Diseases	NA	NA	NA	macrophage	macrophage	macrophage	macrophage	1	1	NA	experimental	in vitro	8581143	1	1	8581143	Morphological fate and sequelae of human atherosclerosis: evaluation of immune mechanisms in atherogenesis through immunohistological and ultrastructural analysis
1995	human	inflammation or immune reaction	C23|G12	Pathological Conditions, Signs and Symptoms|Immune System Phenomena	NA	NA	inflammation or immune reaction	leukocyte	leukocyte	endothelial cell	endothelial cell	1	0	integrins	experimental	in vitro	7522621	1	1	8557754	The L1 adhesion molecule is a cellular ligand for VLA-5
